gene_ncbi,pubmed_id,mentioned,mentioned_citations,hit
10195,27869803,False,False,True
51157,27869803,False,False,True
2006,27869803,False,False,True
10199,27869803,False,False,True
51160,27869803,False,False,True
10201,27869803,False,False,True
51162,27869803,False,False,True
51163,27869803,False,False,True
10204,27869803,False,False,True
83931,27869803,False,False,True
26589,27869803,False,False,True
2011,27869803,False,False,True
51167,27869803,False,False,True
10208,27869803,False,False,True
10209,27869803,False,False,True
149473,27869803,False,False,True
51164,27869803,False,False,True
83932,27869803,False,False,True
10213,27869803,False,False,True
51174,27869803,False,False,True
2023,27869803,False,False,True
51175,27869803,False,False,True
493753,27869803,False,False,True
10221,27869803,False,False,True
51182,27869803,False,False,True
51184,27869803,False,False,True
26610,27869803,False,False,True
51188,27869803,False,False,True
10229,27869803,False,False,True
10232,27869803,False,False,True
124925,27869803,False,False,True
10237,27869803,False,False,True
10238,27869803,False,False,True
10240,27869803,False,False,True
51202,27869803,False,False,True
124930,27869803,False,False,True
51206,27869803,False,False,True
10248,27869803,False,False,True
10250,27869803,False,False,True
2058,27869803,False,False,True
92170,27869803,False,False,True
2063,27869803,False,False,True
2065,27869803,False,True,True
51218,27869803,False,False,True
2068,27869803,False,False,True
10262,27869803,False,False,True
2071,27869803,False,False,True
10263,27869803,False,False,True
2072,27869803,False,False,True
51226,27869803,False,False,True
10269,27869803,False,False,True
165918,27869803,False,False,True
387103,27869803,False,False,True
83998,27869803,False,False,True
10273,27869803,False,False,True
51234,27869803,False,False,True
10274,27869803,False,False,True
10277,27869803,False,False,True
26664,27869803,False,False,True
2091,27869803,False,False,True
10284,27869803,False,False,True
10285,27869803,False,False,True
10286,27869803,False,False,True
51247,27869803,False,False,True
23211,27869803,False,False,True
51250,27869803,False,False,True
10291,27869803,False,False,True
51252,27869803,False,False,True
51253,27869803,False,False,True
10294,27869803,False,False,True
2101,27869803,False,False,True
10293,27869803,False,False,True
51258,27869803,False,False,True
2107,27869803,False,False,True
10300,27869803,False,False,True
124989,27869803,False,False,True
51264,27869803,False,False,True
124995,27869803,False,False,True
51268,27869803,False,False,True
10308,27869803,False,False,True
51271,27869803,False,False,True
2120,27869803,False,False,True
10312,27869803,False,False,True
2122,27869803,False,False,True
51274,27869803,False,False,True
2130,27869803,False,False,True
51286,27869803,False,False,True
280664,27869803,False,False,True
10330,27869803,False,False,True
84059,27869803,False,False,True
84060,27869803,False,False,True
149603,27869803,False,False,True
51300,27869803,False,False,True
116840,27869803,False,False,True
10347,27869803,False,False,True
51309,27869803,False,False,True
10352,27869803,False,False,True
84081,27869803,False,False,True
51315,27869803,False,False,True
2170,27869803,False,False,True
26747,27869803,False,False,True
51330,27869803,False,False,True
92292,27869803,False,False,True
51340,27869803,False,False,True
51341,27869803,False,False,True
10383,27869803,False,False,True
2193,27869803,False,False,True
2194,27869803,False,False,True
10393,27869803,False,False,True
10399,27869803,False,False,True
51360,27869803,False,False,True
84128,27869803,False,False,True
10400,27869803,False,False,True
10403,27869803,False,False,True
51362,27869803,False,False,True
84133,27869803,False,False,True
10402,27869803,False,False,True
51367,27869803,False,False,True
84135,27869803,False,False,True
84138,27869803,False,False,True
10412,27869803,False,False,True
10413,27869803,False,False,True
2222,27869803,False,False,True
51373,27869803,False,False,True
51377,27869803,False,False,True
10419,27869803,False,False,True
84148,27869803,False,False,True
10421,27869803,False,False,True
51382,27869803,False,False,True
10423,27869803,False,False,True
92345,27869803,False,False,True
10426,27869803,False,False,True
10425,27869803,False,False,True
51388,27869803,False,False,True
2237,27869803,False,False,True
84154,27869803,False,False,True
10430,27869803,False,False,True
10432,27869803,False,False,True
51386,27869803,False,False,True
125113,27869803,False,False,True
125115,27869803,False,False,True
10428,27869803,False,False,True
51397,27869803,False,False,True
51389,27869803,False,False,True
51399,27869803,False,False,True
51400,27869803,False,False,True
84172,27869803,False,False,True
51406,27869803,False,False,True
2257,27869803,False,False,True
10452,27869803,False,False,True
10459,27869803,False,False,True
10460,27869803,False,False,True
2271,27869803,False,False,True
10465,27869803,False,False,True
51428,27869803,False,False,True
10469,27869803,False,False,True
10471,27869803,False,False,True
51433,27869803,False,False,True
2286,27869803,False,False,True
10480,27869803,False,False,True
92400,27869803,False,False,True
10482,27869803,False,False,True
10487,27869803,False,False,True
51451,27869803,False,False,True
10498,27869803,False,False,True
2308,27869803,False,False,True
84232,27869803,False,False,True
2314,27869803,False,False,True
387338,27869803,False,False,True
2319,27869803,False,False,True
84240,27869803,False,False,True
10514,27869803,False,False,True
84246,27869803,False,False,True
10521,27869803,False,False,True
10523,27869803,False,False,True
10524,27869803,False,False,True
10525,27869803,False,False,True
10527,27869803,False,False,True
10528,27869803,False,False,True
51490,27869803,False,False,True
51491,27869803,False,False,True
2339,27869803,False,False,True
10531,27869803,False,False,True
84262,27869803,False,False,True
2342,27869803,False,False,True
10535,27869803,False,False,True
51497,27869803,False,False,True
84258,27869803,False,False,True
51499,27869803,False,False,True
10539,27869803,False,False,True
10540,27869803,False,False,True
125228,27869803,False,False,True
10542,27869803,False,False,True
51504,27869803,False,False,True
84273,27869803,False,False,True
84274,27869803,False,False,True
51506,27869803,False,False,True
2356,27869803,False,False,True
256309,27869803,False,False,True
51507,27869803,False,False,True
10551,27869803,False,False,True
10552,27869803,False,False,True
51512,27869803,False,False,True
51514,27869803,False,False,True
10556,27869803,False,False,True
84285,27869803,False,False,True
10557,27869803,False,False,True
10558,27869803,False,False,True
51520,27869803,False,False,True
10559,27869803,False,False,True
84292,27869803,False,False,True
84294,27869803,False,False,True
84296,27869803,False,False,True
10569,27869803,False,False,True
51529,27869803,False,False,True
84299,27869803,False,False,True
84301,27869803,False,False,True
10573,27869803,False,False,True
10574,27869803,False,False,True
10575,27869803,False,False,True
10576,27869803,False,False,True
10578,27869803,False,False,True
84311,27869803,False,False,True
493911,27869803,False,False,True
84313,27869803,False,False,True
2395,27869803,False,False,True
84316,27869803,False,False,True
10589,27869803,False,False,True
84317,27869803,False,False,True
51550,27869803,False,False,True
10592,27869803,False,False,True
84319,27869803,False,False,True
10594,27869803,False,False,True
84327,27869803,False,False,True
26985,27869803,False,False,True
256364,27869803,False,False,True
10607,27869803,False,False,True
10609,27869803,False,False,True
51569,27869803,False,False,True
26994,27869803,False,False,True
26995,27869803,False,False,True
84340,27869803,False,False,True
10614,27869803,False,False,True
84342,27869803,False,False,True
27000,27869803,False,False,True
10615,27869803,False,False,True
51571,27869803,False,False,True
10621,27869803,False,False,True
51582,27869803,False,False,True
10623,27869803,False,False,True
51585,27869803,False,False,True
27010,27869803,False,False,True
10626,27869803,False,False,True
51586,27869803,False,False,True
10629,27869803,False,False,True
