gene_ncbi,pubmed_id,mentioned,mentioned_citations,hit
3358,17452456,False,False,True
140576,17452456,False,False,True
339229,17452456,False,False,True
64798,17452456,False,False,True
3363,17452456,False,False,True
7465,17452456,False,False,True
3371,17452456,False,False,True
5420,17452456,False,False,True
7468,17452456,False,False,True
30001,17452456,False,False,True
25907,17452456,False,False,True
50484,17452456,False,False,True
85301,17452456,False,False,True
140597,17452456,False,False,True
3383,17452456,False,False,True
79158,17452456,False,False,True
163126,17452456,False,False,True
9531,17452456,False,False,True
126272,17452456,False,False,True
3397,17452456,False,False,True
3398,17452456,False,False,True
3399,17452456,False,False,True
3400,17452456,False,False,True
25925,17452456,False,False,True
9547,17452456,False,False,True
79183,17452456,False,False,True
5455,17452456,False,False,True
150864,17452456,False,False,True
25939,17452456,False,False,True
50515,17452456,False,False,True
79192,17452456,False,False,True
3417,17452456,False,True,True
165215,17452456,False,False,True
54625,17452456,False,False,True
64866,17452456,False,False,True
116068,17452456,False,False,True
3429,17452456,False,False,True
5478,17452456,False,False,True
126308,17452456,False,False,True
3433,17452456,False,False,True
3434,17452456,False,False,True
389421,17452456,False,False,True
3437,17452456,False,False,True
25966,17452456,False,False,True
1390,17452456,False,False,True
1397,17452456,False,False,True
25975,17452456,False,False,True
445815,17452456,False,False,True
25978,17452456,False,False,True
1404,17452456,False,False,True
85377,17452456,False,False,True
54664,17452456,False,False,True
5519,17452456,False,False,True
25999,17452456,False,False,True
5521,17452456,False,False,True
5522,17452456,False,False,True
140691,17452456,False,False,True
9620,17452456,False,False,True
91543,17452456,False,False,True
3480,17452456,False,False,True
400793,17452456,False,False,True
3482,17452456,False,False,True
161176,17452456,False,False,True
343450,17452456,False,False,True
1437,17452456,False,False,True
1435,17452456,False,False,True
9627,17452456,False,False,True
3489,17452456,False,False,True
3490,17452456,False,False,True
140707,17452456,False,False,True
9636,17452456,False,False,True
26018,17452456,False,False,True
5552,17452456,False,False,True
9653,17452456,False,False,True
1462,17452456,False,False,True
1464,17452456,False,False,True
93627,17452456,False,False,True
140733,17452456,False,False,True
91584,17452456,False,False,True
95681,17452456,False,False,True
5570,17452456,False,False,True
1475,17452456,False,False,True
26059,17452456,False,False,True
85457,17452456,False,False,True
1490,17452456,False,False,True
5587,17452456,False,False,True
93649,17452456,False,False,True
200150,17452456,False,False,True
5592,17452456,False,False,True
85465,17452456,False,False,True
50650,17452456,False,False,True
91612,17452456,False,False,True
5597,17452456,False,False,True
54749,17452456,False,False,True
3552,17452456,False,False,True
9697,17452456,False,False,True
3554,17452456,False,False,True
93664,17452456,False,False,True
54756,17452456,False,False,True
284129,17452456,False,False,True
1512,17452456,False,False,True
54762,17452456,False,False,True
5611,17452456,False,False,True
1519,17452456,False,False,True
83439,17452456,False,False,True
3569,17452456,False,False,True
83440,17452456,False,False,True
1520,17452456,False,False,True
3575,17452456,False,False,True
3576,17452456,False,False,True
9723,17452456,False,False,True
286205,17452456,False,False,True
116228,17452456,False,False,True
91653,17452456,False,False,True
3590,17452456,False,False,True
9734,17452456,False,False,True
1545,17452456,False,False,True
130574,17452456,False,False,True
91663,17452456,False,False,True
130576,17452456,False,False,True
3601,17452456,False,False,True
9745,17452456,False,False,True
54800,17452456,False,False,True
3604,17452456,False,False,True
5654,17452456,False,False,True
7703,17452456,False,True,True
83481,17452456,False,False,True
26146,17452456,False,False,True
3624,17452456,False,False,True
54826,17452456,False,False,True
142891,17452456,False,False,True
284207,17452456,False,False,True
9778,17452456,False,False,True
5683,17452456,False,False,True
56892,17452456,False,False,True
54845,17452456,False,False,True
26175,17452456,False,False,True
9791,17452456,False,False,True
56895,17452456,False,False,True
3652,17452456,False,False,True
1605,17452456,False,False,True
28231,17452456,False,False,True
3656,17452456,False,False,True
3658,17452456,False,False,True
9804,17452456,False,False,True
54863,17452456,False,False,True
56911,17452456,False,False,True
24145,17452456,False,False,True
24147,17452456,False,False,True
5716,17452456,False,False,True
140885,17452456,False,False,True
65108,17452456,False,False,True
79446,17452456,False,False,True
140890,17452456,False,False,True
3676,17452456,False,False,True
3678,17452456,False,False,True
9823,17452456,False,False,True
347744,17452456,False,False,True
56926,17452456,False,False,True
3688,17452456,False,False,True
79465,17452456,False,False,True
374378,17452456,False,False,True
56938,17452456,False,False,True
5738,17452456,False,False,True
56937,17452456,False,False,True
3694,17452456,False,False,True
7791,17452456,False,False,True
5744,17452456,False,False,True
1647,17452456,False,False,True
114294,17452456,False,False,True
149111,17452456,False,False,True
7804,17452456,False,False,True
3710,17452456,False,False,True
1666,17452456,False,False,True
5764,17452456,False,False,True
7813,17452456,False,False,True
151176,17452456,False,False,True
5768,17452456,False,False,True
83594,17452456,False,False,True
1675,17452456,False,False,True
3725,17452456,False,False,True
3728,17452456,False,False,True
83604,17452456,False,False,True
284309,17452456,False,False,True
3736,17452456,False,False,True
5789,17452456,False,False,True
118429,17452456,False,True,True
7837,17452456,False,False,True
5792,17452456,False,False,True
26272,17452456,False,False,True
9890,17452456,False,False,True
26275,17452456,False,False,True
9891,17452456,False,False,True
56999,17452456,False,False,True
81578,17452456,False,False,True
3755,17452456,False,False,True
50861,17452456,False,False,True
5806,17452456,False,False,True
50863,17452456,False,False,True
57007,17452456,False,False,True
3759,17452456,False,False,True
7857,17452456,False,False,True
54960,17452456,False,False,True
5817,17452456,False,False,True
3772,17452456,False,False,True
3773,17452456,False,False,True
26301,17452456,False,False,True
89796,17452456,False,False,True
54981,17452456,False,False,True
3782,17452456,False,False,True
3783,17452456,False,False,True
128710,17452456,False,False,True
401097,17452456,False,False,True
9929,17452456,False,False,True
57035,17452456,False,False,True
126669,17452456,False,False,True
9936,17452456,False,False,True
83666,17452456,False,False,True
57045,17452456,False,False,True
3800,17452456,False,False,True
9945,17452456,False,False,True
116442,17452456,False,False,True
1756,17452456,False,False,True
79581,17452456,False,False,True
79582,17452456,False,False,True
81631,17452456,False,False,True
1761,17452456,False,False,True
9955,17452456,False,False,True
5862,17452456,False,False,True
9961,17452456,False,False,True
55022,17452456,False,False,True
1778,17452456,False,False,True
1781,17452456,False,False,True
255738,17452456,False,False,True
143098,17452456,False,False,True
57084,17452456,False,False,True
1789,17452456,False,False,True
347902,17452456,False,False,True
5890,17452456,False,False,True
83716,17452456,False,False,True
3845,17452456,False,False,True
51646,17452456,False,False,True
1806,17452456,False,False,True
79630,17452456,False,False,True
79633,17452456,False,False,True
83729,17452456,False,False,True
5919,17452456,False,False,True
5920,17452456,False,False,True
339745,17452456,False,False,True
3872,17452456,False,False,True
220963,17452456,False,False,True
93986,17452456,False,False,True
89894,17452456,False,False,True
5928,17452456,False,False,True
81704,17452456,False,False,True
100507436,17452456,False,False,True
1836,17452456,False,False,True
5934,17452456,False,False,True
1839,17452456,False,False,True
220972,17452456,False,False,True
7980,17452456,False,False,True
55084,17452456,False,False,True
57136,17452456,False,False,True
1844,17452456,False,False,True
55092,17452456,False,False,True
79669,17452456,False,False,True
50999,17452456,False,False,True
1848,17452456,False,False,True
10046,17452456,False,False,True
94015,17452456,False,False,True
57153,17452456,False,False,True
157506,17452456,False,False,True
55109,17452456,False,False,True
51015,17452456,False,False,True
10057,17452456,False,False,True
3914,17452456,False,False,True
3915,17452456,False,False,True
51019,17452456,False,False,True
79699,17452456,False,False,True
57181,17452456,False,False,True
79709,17452456,False,False,True
3936,17452456,False,False,True
28514,17452456,False,False,True
1891,17452456,False,False,True
112483,17452456,False,False,True
1893,17452456,False,False,True
8038,17452456,False,False,True
79718,17452456,False,False,True
221035,17452456,False,False,True
3949,17452456,False,False,True
5997,17452456,False,False,True
196463,17452456,False,False,True
403313,17452456,False,False,True
1906,17452456,False,False,True
3953,17452456,False,False,True
55156,17452456,False,False,True
10098,17452456,False,False,True
81788,17452456,False,False,True
8061,17452456,False,False,True
1917,17452456,False,False,True
81792,17452456,False,False,True
94081,17452456,False,False,True
8065,17452456,False,False,True
79745,17452456,False,False,True
145282,17452456,False,False,True
26503,17452456,False,False,True
3976,17452456,False,False,True
114569,17452456,False,False,True
51083,17452456,False,False,True
10123,17452456,False,False,True
57228,17452456,False,False,True
3983,17452456,False,False,True
8082,17452456,False,False,True
3987,17452456,False,False,True
10135,17452456,False,False,True
3995,17452456,False,False,True
1949,17452456,False,False,True
133022,17452456,False,False,True
79774,17452456,False,False,True
196513,17452456,False,False,True
10146,17452456,False,False,True
83875,17452456,False,False,True
1956,17452456,False,False,True
8100,17452456,False,False,True
1958,17452456,False,False,True
10149,17452456,False,False,True
1960,17452456,False,False,True
122786,17452456,False,False,True
94122,17452456,False,False,True
1962,17452456,False,False,True
10148,17452456,False,False,True
81831,17452456,False,False,True
